"resultant","cvfast","smax","smin","outcome"
1.07897774215205,0.644385222430007,1.07897774215205,0.94844720398065," notfall"
0.954836730418577,0.644385222430007,1.07897774215205,0.94844720398065," notfall"
0.973214327930463,0.644385222430007,1.07897774215205,0.94844720398065," notfall"
0.973214327930463,0.644385222430007,1.07897774215205,0.94844720398065," notfall"
0.978561333521144,0.644385222430007,1.07897774215205,0.94844720398065," notfall"
1.01840589659131,0.644385222430007,1.07897774215205,0.94844720398065," notfall"
1.01840589659131,0.644385222430007,1.07897774215205,0.94844720398065," notfall"
1.01840589659131,0.644385222430007,1.07897774215205,0.94844720398065," notfall"
1.02169065790228,0.182779344275114,1.02884833417595,0.94844720398065," notfall"
1.01354439072987,0.182779344275114,1.02884833417595,0.94844720398065," notfall"
1.01354439072987,0.182779344275114,1.02884833417595,0.94844720398065," notfall"
1.01354439072987,0.182779344275114,1.02884833417595,0.94844720398065," notfall"
1.02884833417595,0.182779344275114,1.02884833417595,0.94844720398065," notfall"
1.01887515402743,0.182779344275114,1.02884833417595,0.94844720398065," notfall"
1.02123938480459,0.182779344275114,1.02884833417595,0.94844720398065," notfall"
1.01942016279008,0.182779344275114,1.02884833417595,0.94844720398065," notfall"
1.01942016279008,0.138744243202826,1.01942016279008,0.94844720398065," notfall"
0.94844720398065,0.138744243202826,1.01942016279008,0.94844720398065," notfall"
0.94844720398065,0.138744243202826,1.01942016279008,0.94844720398065," notfall"
0.960308876336056,0.138744243202826,1.01942016279008,0.94844720398065," notfall"
0.978980433489414,0.138744243202826,1.01942016279008,0.94844720398065," notfall"
0.984137324874182,0.138744243202826,1.01942016279008,0.94844720398065," notfall"
0.984137324874182,0.138744243202826,1.01942016279008,0.94844720398065," notfall"
0.9926772066089,0.138744243202826,1.01942016279008,0.94844720398065," notfall"
1.00822366548891,0.114275494381325,1.01866426863877,0.960682407997185," notfall"
0.991862652770271,0.114275494381325,1.01866426863877,0.960682407997185," notfall"
0.960682407997185,0.114275494381325,1.01866426863877,0.960682407997185," notfall"
0.998014320117277,0.114275494381325,1.01866426863877,0.960682407997185," notfall"
0.989407912466437,0.114275494381325,1.01866426863877,0.960682407997185," notfall"
0.995349023114706,0.114275494381325,1.01866426863877,0.960682407997185," notfall"
0.98588569241675,0.114275494381325,1.01866426863877,0.960682407997185," notfall"
0.979039448490739,0.114275494381325,1.01866426863877,0.960682407997185," notfall"
0.989785507960387,0.281754854929281,1.09958882094841,0.976756513795067," notfall"
1.00925536827184,0.281754854929281,1.09958882094841,0.976756513795067," notfall"
1.01866426863877,0.281754854929281,1.09958882094841,0.976756513795067," notfall"
1.01866426863877,0.281754854929281,1.09958882094841,0.976756513795067," notfall"
1.01866426863877,0.281754854929281,1.09958882094841,0.976756513795067," notfall"
0.997750189714116,0.281754854929281,1.09958882094841,0.976756513795067," notfall"
0.986811474933977,0.281754854929281,1.09958882094841,0.976756513795067," notfall"
0.986811474933977,0.281754854929281,1.09958882094841,0.976756513795067," notfall"
0.98548769761124,0.66415014912349,1.09958882094841,0.724577927467661," notfall"
0.990781460478521,0.66415014912349,1.09958882094841,0.724577927467661," notfall"
1.00000731789643,0.66415014912349,1.09958882094841,0.724577927467661," notfall"
1.00323285155414,0.66415014912349,1.09958882094841,0.724577927467661," notfall"
0.976756513795067,0.66415014912349,1.09958882094841,0.724577927467661," notfall"
0.978865304581014,0.66415014912349,1.09958882094841,0.724577927467661," notfall"
0.987008210703423,0.66415014912349,1.09958882094841,0.724577927467661," notfall"
0.993195180994191,0.66415014912349,1.09958882094841,0.724577927467661," notfall"
1.04148170822856,0.690271229421404,1.09958882094841,0.724577927467661," notfall"
1.04811668398979,0.690271229421404,1.09958882094841,0.724577927467661," notfall"
0.987483601591853,0.690271229421404,1.09958882094841,0.724577927467661," notfall"
1.05188668802779,0.690271229421404,1.09958882094841,0.724577927467661," notfall"
1.03487063804381,0.690271229421404,1.09958882094841,0.724577927467661," notfall"
1.02955952373919,0.690271229421404,1.09958882094841,0.724577927467661," notfall"
1.07695858225738,0.690271229421404,1.09958882094841,0.724577927467661," notfall"
1.09958882094841,0.690271229421404,1.09958882094841,0.724577927467661," notfall"
0.724577927467661,0.623570706239991,1.17234556086514,0.724577927467661," notfall"
0.896170931347015,0.623570706239991,1.17234556086514,0.724577927467661," notfall"
1.03265761342383,0.623570706239991,1.17234556086514,0.724577927467661," notfall"
0.828739477727728,0.623570706239991,1.17234556086514,0.724577927467661," notfall"
0.828739477727728,0.623570706239991,1.17234556086514,0.724577927467661," notfall"
0.966132829472438,0.623570706239991,1.17234556086514,0.724577927467661," notfall"
0.966132829472438,0.623570706239991,1.17234556086514,0.724577927467661," notfall"
0.972643608180823,0.623570706239991,1.17234556086514,0.724577927467661," notfall"
0.972643608180823,0.520646644430776,1.17234556086514,0.853221046449548," notfall"
0.990524777571266,0.520646644430776,1.17234556086514,0.853221046449548," notfall"
0.990524777571266,0.520646644430776,1.17234556086514,0.853221046449548," notfall"
1.00121206062382,0.520646644430776,1.17234556086514,0.853221046449548," notfall"
1.00121206062382,0.520646644430776,1.17234556086514,0.853221046449548," notfall"
1.02441346916019,0.520646644430776,1.17234556086514,0.853221046449548," notfall"
1.02441346916019,0.520646644430776,1.17234556086514,0.853221046449548," notfall"
1.08710935377277,0.520646644430776,1.17234556086514,0.853221046449548," notfall"
1.08710935377277,0.663232865785971,1.28855665469805,0.764735621128391," notfall"
1.0933241447015,0.663232865785971,1.28855665469805,0.764735621128391," notfall"
1.0933241447015,0.663232865785971,1.28855665469805,0.764735621128391," notfall"
1.0933241447015,0.663232865785971,1.28855665469805,0.764735621128391," notfall"
1.06578822825641,0.663232865785971,1.28855665469805,0.764735621128391," notfall"
1.17234556086514,0.663232865785971,1.28855665469805,0.764735621128391," notfall"
1.02229606534792,0.663232865785971,1.28855665469805,0.764735621128391," notfall"
0.974108970810455,0.663232865785971,1.28855665469805,0.764735621128391," notfall"
0.995695522662827,0.675081739553054,1.28855665469805,0.764735621128391," notfall"
0.937963486458271,0.675081739553054,1.28855665469805,0.764735621128391," notfall"
0.881969285685181,0.675081739553054,1.28855665469805,0.764735621128391," notfall"
0.854412434961754,0.675081739553054,1.28855665469805,0.764735621128391," notfall"
0.977284290276765,0.675081739553054,1.28855665469805,0.764735621128391," notfall"
