"resultant","cvfast","smax","smin","outcome"
1.02706945205192,0.0373846598388633,1.03833288726174,1.01916888729045," notfall"
1.03833288726174,0.0373846598388633,1.03833288726174,1.01916888729045," notfall"
1.02424285023953,0.0373846598388633,1.03833288726174,1.01916888729045," notfall"
1.02424285023953,0.0373846598388633,1.03833288726174,1.01916888729045," notfall"
1.0281588655834,0.0373846598388633,1.03833288726174,1.01916888729045," notfall"
1.03193513999379,0.0373846598388633,1.03833288726174,1.01916888729045," notfall"
1.02860301988294,0.0373846598388633,1.03833288726174,1.01916888729045," notfall"
1.03730879068713,0.0373846598388633,1.03833288726174,1.01916888729045," notfall"
1.02658631398286,0.0843925269113474,1.03754262859231,1.01734546406326," notfall"
1.02387475584795,0.0843925269113474,1.03754262859231,1.01734546406326," notfall"
1.02226319622744,0.0843925269113474,1.03754262859231,1.01734546406326," notfall"
1.02219778619622,0.0843925269113474,1.03754262859231,1.01734546406326," notfall"
1.02056957613791,0.0843925269113474,1.03754262859231,1.01734546406326," notfall"
1.02609401085316,0.0843925269113474,1.03754262859231,1.01734546406326," notfall"
1.02237589169033,0.0843925269113474,1.03754262859231,1.01734546406326," notfall"
1.01916888729045,0.0843925269113474,1.03754262859231,1.01734546406326," notfall"
1.02571851891782,0.0966269371835437,1.03754262859231,0.996730663736219," notfall"
1.02827188149157,0.0966269371835437,1.03754262859231,0.996730663736219," notfall"
1.01975551184714,0.0966269371835437,1.03754262859231,0.996730663736219," notfall"
1.03211823564344,0.0966269371835437,1.03754262859231,0.996730663736219," notfall"
1.02865915198042,0.0966269371835437,1.03754262859231,0.996730663736219," notfall"
1.02327083837858,0.0966269371835437,1.03754262859231,0.996730663736219," notfall"
1.02858315700403,0.0966269371835437,1.03754262859231,0.996730663736219," notfall"
1.03456383012634,0.0966269371835437,1.03754262859231,0.996730663736219," notfall"
1.03041963209937,0.0977529317688431,1.06040575875873,0.996730663736219," notfall"
1.02200681169259,0.0977529317688431,1.06040575875873,0.996730663736219," notfall"
1.02436241017891,0.0977529317688431,1.06040575875873,0.996730663736219," notfall"
1.01774583861687,0.0977529317688431,1.06040575875873,0.996730663736219," fall"
1.01734546406326,0.0977529317688431,1.06040575875873,0.996730663736219," notfall"
1.03491280559083,0.0977529317688431,1.06040575875873,0.996730663736219," notfall"
1.03754262859231,0.0977529317688431,1.06040575875873,0.996730663736219," notfall"
1.02847012327174,0.0977529317688431,1.06040575875873,0.996730663736219," notfall"
0.996730663736219,0.127342662182137,1.06040575875873,0.98323470953369," notfall"
1.03365382733232,0.127342662182137,1.06040575875873,0.98323470953369," notfall"
1.01908157861407,0.127342662182137,1.06040575875873,0.98323470953369," notfall"
1.01933886175849,0.127342662182137,1.06040575875873,0.98323470953369," notfall"
1.02016599177088,0.127342662182137,1.06040575875873,0.98323470953369," notfall"
1.0244528724417,0.127342662182137,1.06040575875873,0.98323470953369," notfall"
1.03186809313366,0.127342662182137,1.06040575875873,0.98323470953369," notfall"
1.02641607870337,0.127342662182137,1.06040575875873,0.98323470953369," notfall"
1.02029007011972,0.127342662182137,1.06040575875873,0.98323470953369," notfall"
1.02487784038068,0.127342662182137,1.06040575875873,0.98323470953369," notfall"
1.02663835227191,0.127342662182137,1.06040575875873,0.98323470953369," notfall"
1.02601941370445,0.127342662182137,1.06040575875873,0.98323470953369," notfall"
1.02836720324818,0.127342662182137,1.06040575875873,0.98323470953369," notfall"
1.02726604420135,0.127342662182137,1.06040575875873,0.98323470953369," notfall"
1.03808701862317,0.127342662182137,1.06040575875873,0.98323470953369," notfall"
1.06040575875873,0.127342662182137,1.06040575875873,0.98323470953369," notfall"
1.04350376068771,0.176873226347879,1.11626130405627,0.98323470953369," notfall"
1.04778100145089,0.176873226347879,1.11626130405627,0.98323470953369," notfall"
0.997463650313737,0.176873226347879,1.11626130405627,0.98323470953369," notfall"
0.98323470953369,0.176873226347879,1.11626130405627,0.98323470953369," notfall"
1.04136820358357,0.176873226347879,1.11626130405627,0.98323470953369," notfall"
0.984580069193485,0.176873226347879,1.11626130405627,0.98323470953369," notfall"
1.02797808243709,0.176873226347879,1.11626130405627,0.98323470953369," notfall"
0.99020925431917,0.176873226347879,1.11626130405627,0.98323470953369," notfall"
1.00333234335001,0.353143860570158,1.11626130405627,0.924892884158926," notfall"
1.01023153430598,0.353143860570158,1.11626130405627,0.924892884158926," notfall"
1.01935475071789,0.353143860570158,1.11626130405627,0.924892884158926," notfall"
1.03151989639298,0.353143860570158,1.11626130405627,0.924892884158926," notfall"
1.03677582727609,0.353143860570158,1.11626130405627,0.924892884158926," notfall"
1.02915062169347,0.353143860570158,1.11626130405627,0.924892884158926," notfall"
0.988946123109419,0.353143860570158,1.11626130405627,0.924892884158926," notfall"
0.985293920099396,0.353143860570158,1.11626130405627,0.924892884158926," notfall"
0.999511654068132,0.359468567355476,1.11626130405627,0.924892884158926," notfall"
1.01581823722562,0.359468567355476,1.11626130405627,0.924892884158926," notfall"
1.04484936914677,0.359468567355476,1.11626130405627,0.924892884158926," notfall"
1.0799003888238,0.359468567355476,1.11626130405627,0.924892884158926," notfall"
1.09102216629273,0.359468567355476,1.11626130405627,0.924892884158926," notfall"
1.11626130405627,0.359468567355476,1.11626130405627,0.924892884158926," notfall"
1.05138288056389,0.359468567355476,1.11626130405627,0.924892884158926," notfall"
1.0371229475268,0.359468567355476,1.11626130405627,0.924892884158926," notfall"
1.03964649335976,0.277048931112194,1.07878661713819,0.924892884158926," notfall"
1.03644930958097,0.277048931112194,1.07878661713819,0.924892884158926," notfall"
0.945209444793738,0.277048931112194,1.07878661713819,0.924892884158926," notfall"
0.924892884158926,0.277048931112194,1.07878661713819,0.924892884158926," notfall"
1.01306409011847,0.277048931112194,1.07878661713819,0.924892884158926," notfall"
1.01306409011847,0.277048931112194,1.07878661713819,0.924892884158926," notfall"
1.02217048790906,0.277048931112194,1.07878661713819,0.924892884158926," notfall"
0.995654572039036,0.277048931112194,1.07878661713819,0.924892884158926," notfall"
1.03959520665664,0.238318503775179,1.07878661713819,0.986064571433307," notfall"
1.02838356600302,0.238318503775179,1.07878661713819,0.986064571433307," notfall"
1.04149051453086,0.238318503775179,1.07878661713819,0.986064571433307," notfall"
1.03607044793971,0.238318503775179,1.07878661713819,0.986064571433307," notfall"
1.05304975913962,0.238318503775179,1.07878661713819,0.986064571433307," notfall"
1.03991452208521,0.238318503775179,1.07878661713819,0.986064571433307," notfall"
0.986064571433307,0.238318503775179,1.07878661713819,0.986064571433307," notfall"
1.00501580915067,0.238318503775179,1.07878661713819,0.986064571433307," notfall"
1.01617921139746,0.258598412025752,1.07878661713819,0.927028805347605," notfall"
1.00108578655162,0.258598412025752,1.07878661713819,0.927028805347605," notfall"
1.02392631488884,0.258598412025752,1.07878661713819,0.927028805347605," notfall"
1.05947079721513,0.258598412025752,1.07878661713819,0.927028805347605," notfall"
1.03534113563851,0.258598412025752,1.07878661713819,0.927028805347605," notfall"
1.05037215020311,0.258598412025752,1.07878661713819,0.927028805347605," notfall"
1.07878661713819,0.258598412025752,1.07878661713819,0.927028805347605," notfall"
1.05640856360468,0.258598412025752,1.07878661713819,0.927028805347605," notfall"
1.043754202758,0.831036275019484,1.17401565340274,0.777712611009874," notfall"
1.03952431627634,0.831036275019484,1.17401565340274,0.777712611009874," notfall"
1.01650836474325,0.831036275019484,1.17401565340274,0.777712611009874," notfall"
1.04268136864423,0.831036275019484,1.17401565340274,0.777712611009874," notfall"
1.0383518210934,0.831036275019484,1.17401565340274,0.777712611009874," notfall"
1.03049401488832,0.831036275019484,1.17401565340274,0.777712611009874," notfall"
1.00708496936622,0.831036275019484,1.17401565340274,0.777712611009874," notfall"
1.01357114178376,0.831036275019484,1.17401565340274,0.777712611009874," notfall"
0.979035155940084,1.18637498726628,1.17401565340274,0.777712611009874," notfall"
0.969749253806946,1.18637498726628,1.17401565340274,0.777712611009874," notfall"
0.970288246274445,1.18637498726628,1.17401565340274,0.777712611009874," notfall"
0.976361494646367,1.18637498726628,1.17401565340274,0.777712611009874," notfall"
0.987823821895993,1.18637498726628,1.17401565340274,0.777712611009874," notfall"
0.963743620186951,1.18637498726628,1.17401565340274,0.777712611009874," notfall"
0.927028805347605,1.18637498726628,1.17401565340274,0.777712611009874," notfall"
0.966044749160318,1.18637498726628,1.17401565340274,0.777712611009874," notfall"
0.919026904011736,1.3359304912602,1.17401565340274,0.777712611009874," notfall"
0.777712611009874,1.3359304912602,1.17401565340274,0.777712611009874," notfall"
1.17401565340274,1.3359304912602,1.17401565340274,0.777712611009874," notfall"
1.04258338959278,1.3359304912602,1.17401565340274,0.777712611009874," notfall"
0.987819975822336,1.3359304912602,1.17401565340274,0.777712611009874," notfall"
1.12236848822383,1.3359304912602,1.17401565340274,0.777712611009874," notfall"
1.11060715200669,1.3359304912602,1.17401565340274,0.777712611009874," notfall"
0.996571632378227,1.3359304912602,1.17401565340274,0.777712611009874," notfall"
0.941006321588378,0.767494486248876,1.09804003500106,0.884290887643483," notfall"
0.91227584166373,0.767494486248876,1.09804003500106,0.884290887643483," notfall"
0.884290887643483,0.767494486248876,1.09804003500106,0.884290887643483," notfall"
0.884290887643483,0.767494486248876,1.09804003500106,0.884290887643483," notfall"
0.938729650619484,0.767494486248876,1.09804003500106,0.884290887643483," notfall"
0.988239014633196,0.767494486248876,1.09804003500106,0.884290887643483," notfall"
0.992758993378628,0.767494486248876,1.09804003500106,0.884290887643483," notfall"
1.03727313997964,0.767494486248876,1.09804003500106,0.884290887643483," notfall"
1.05043593256322,0.494297212589994,1.09804003500106,0.945995402817877," notfall"
1.08768748285523,0.494297212589994,1.09804003500106,0.945995402817877," notfall"
1.09549996972404,0.494297212589994,1.09804003500106,0.945995402817877," notfall"
1.07674024973986,0.494297212589994,1.09804003500106,0.945995402817877," notfall"
1.03877082404671,0.494297212589994,1.09804003500106,0.945995402817877," notfall"
1.03877082404671,0.494297212589994,1.09804003500106,0.945995402817877," notfall"
1.06602499831812,0.494297212589994,1.09804003500106,0.945995402817877," notfall"
1.08225514733824,0.494297212589994,1.09804003500106,0.945995402817877," notfall"
1.08566178777783,0.207887397841712,1.09804003500106,0.945995402817877," notfall"
1.09803694716189,0.207887397841712,1.09804003500106,0.945995402817877," notfall"
1.09804003500106,0.207887397841712,1.09804003500106,0.945995402817877," notfall"
1.06533828180559,0.207887397841712,1.09804003500106,0.945995402817877," notfall"
1.03263850276349,0.207887397841712,1.09804003500106,0.945995402817877," notfall"
1.02020832015678,0.207887397841712,1.09804003500106,0.945995402817877," notfall"
1.04918442551393,0.207887397841712,1.09804003500106,0.945995402817877," notfall"
0.994733686239603,0.207887397841712,1.09804003500106,0.945995402817877," notfall"
0.945995402817877,0.131466755352952,1.03770043715795,0.945995402817877," notfall"
0.968428130303945,0.131466755352952,1.03770043715795,0.945995402817877," notfall"
1.00716649150551,0.131466755352952,1.03770043715795,0.945995402817877," notfall"
0.9977635499949,0.131466755352952,1.03770043715795,0.945995402817877," notfall"
1.00634227405875,0.131466755352952,1.03770043715795,0.945995402817877," notfall"
1.03770043715795,0.131466755352952,1.03770043715795,0.945995402817877," notfall"
1.0171186984896,0.131466755352952,1.03770043715795,0.945995402817877," notfall"
1.00057805058928,0.131466755352952,1.03770043715795,0.945995402817877," notfall"
0.986855389743895,0.102769303478212,1.01824931475329,0.944130272815578," notfall"
0.979031398194652,0.102769303478212,1.01824931475329,0.944130272815578," notfall"
0.988552552036933,0.102769303478212,1.01824931475329,0.944130272815578," notfall"
1.00649161602451,0.102769303478212,1.01824931475329,0.944130272815578," notfall"
1.00649668777154,0.102769303478212,1.01824931475329,0.944130272815578," notfall"
0.992980252731138,0.102769303478212,1.01824931475329,0.944130272815578," notfall"
0.985175060248423,0.102769303478212,1.01824931475329,0.944130272815578," notfall"
0.979442079781229,0.102769303478212,1.01824931475329,0.944130272815578," notfall"
1.01383636826759,0.0855649513864322,1.01824931475329,0.944130272815578," notfall"
1.01824931475329,0.0855649513864322,1.01824931475329,0.944130272815578," notfall"
1.00121151780641,0.0855649513864322,1.01824931475329,0.944130272815578," notfall"
0.98318534005274,0.0855649513864322,1.01824931475329,0.944130272815578," notfall"
0.978636034611231,0.0855649513864322,1.01824931475329,0.944130272815578," notfall"
0.993383749976089,0.0855649513864322,1.01824931475329,0.944130272815578," notfall"
0.998001054530227,0.0855649513864322,1.01824931475329,0.944130272815578," notfall"
0.994176557003299,0.0855649513864322,1.01824931475329,0.944130272815578," notfall"
0.986634250372213,0.100462903807084,0.999710315469949,0.937170936771248," notfall"
0.984549742745742,0.100462903807084,0.999710315469949,0.937170936771248," notfall"
0.969876372651846,0.100462903807084,0.999710315469949,0.937170936771248," notfall"
0.975853444989419,0.100462903807084,0.999710315469949,0.937170936771248," notfall"
0.977594009199142,0.100462903807084,0.999710315469949,0.937170936771248," notfall"
0.96314915389625,0.100462903807084,0.999710315469949,0.937170936771248," notfall"
0.944130272815578,0.100462903807084,0.999710315469949,0.937170936771248," notfall"
0.971142325554608,0.100462903807084,0.999710315469949,0.937170936771248," notfall"
0.967337352350072,0.118106079728304,1.03333703595795,0.937170936771248," notfall"
0.968654305188337,0.118106079728304,1.03333703595795,0.937170936771248," notfall"
0.984903351667957,0.118106079728304,1.03333703595795,0.937170936771248," notfall"
0.976469635844874,0.118106079728304,1.03333703595795,0.937170936771248," notfall"
0.962362151666056,0.118106079728304,1.03333703595795,0.937170936771248," notfall"
0.961561570895942,0.118106079728304,1.03333703595795,0.937170936771248," notfall"
0.968999879734124,0.118106079728304,1.03333703595795,0.937170936771248," notfall"
0.991563304525208,0.118106079728304,1.03333703595795,0.937170936771248," notfall"
0.988793636881703,0.121921023417392,1.04783463688698,0.937170936771248," notfall"
0.951918012972082,0.121921023417392,1.04783463688698,0.937170936771248," notfall"
